id,full_name,gender,specialty,category,work_address,latitude,longitude,schedule_json,loyalty_score,avg_sales_brick,phone,email
53491b6b-f7d5-4521-b7d6-b22d5bbee86a,Ковалёв Никита Юрьевич,M,Therapist,C,"ГКБ №81, Алтуфьевское ш., д. 86",55.666927,37.664804,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""15:00""}}",3.4,24.8,+7(972)189-85-85,kovalyov.n5349@mail.ru
fd91d6fc-da20-4a8c-ba7d-b8db2366804d,Тараса Валентина Дмитриевна,F,Rheumatologist,C,"Клиника «Чайка», ул. Бауманская, д. 45",55.697228,37.561838,"{""monday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""20:00""}}",2.3,22.64,+7(966)678-65-80,tarasa.vfd91@gmail.com
cee3af2d-305b-4543-8566-c4235f2449d7,Семёнов Кирилл Олегович,M,Therapist,B,"МЦ «Он Клиник», ул. Люблинская, д. 73",55.766559,37.372576,"{""monday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""16:00""}}",5.3,79.43,+7(985)516-80-44,semyonov.kcee3@yandex.ru
113d6f7a-0141-457a-9541-70c515d1686e,Морозов Кирилл Николаевич,M,Endocrinologist,B,"КДЦ №107, ул. Мясницкая, д. 97",55.703104,37.465689,"{""monday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}}",4.3,14.87,+7(924)475-64-30,morozov.k113d@gmail.com
ef538764-e382-4fc4-b9a6-0877a91f5482,Васильев Кирилл Алексеевич,M,Cardiologist,B,"МЦ «СМ-Клиника», Ломоносовский просп., д. 49",55.749837,37.637127,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}}",4.3,48.77,+7(926)717-31-36,vasilev.kef53@rambler.ru
83b65170-dee7-4205-a360-242079b9091c,Соловьёва Людмила Александровна,F,Rheumatologist,C,"Многопрофильная клиника «Столица», Каширское ш., д. 56",55.814114,37.594955,"{""monday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""15:00""}}",5.6,31.77,+7(951)581-96-86,solovyova.l83b6@yandex.ru
250c89dc-b35e-4b16-9318-9d2f4219eaef,Орла Наталья Андреевна,F,Endocrinologist,C,"Медицинский центр «Здоровье», ул. Профсоюзная, д. 23",55.813933,37.695174,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",2.6,20.67,+7(916)359-25-76,orla.n250c@gmail.com
6bdb7e67-e242-460f-9c18-e3aabc05d21d,Зайца Дарья Дмитриевна,F,Therapist,B,"Городская поликлиника №71, филиал 5, Кутузовский просп., д. 46",55.643637,37.656725,"{""monday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""18:00""}}",4.6,73.42,+7(967)185-65-75,zaytsa.d6bdb@rambler.ru
2a4dd3a6-6375-4e3e-9512-4b07604fbc7a,Белов Тимофей Николаевич,M,Therapist,C,"КДЦ №27, Каширское ш., д. 65",55.614988,37.61515,"{""monday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",2.9,8.28,+7(925)820-46-63,belov.t2a4d@gmail.com
2155ab67-c82e-4f07-a462-2304a6057778,Макаров Михаил Алексеевич,M,Gastroenterologist,C,"Многопрофильная клиника «Столица», Каширское ш., д. 75",55.736645,37.41292,"{""monday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""20:00""}}",1.5,20.33,+7(974)631-14-18,makarov.m2155@mail.ru
a00f8ac3-297f-43fe-80a2-01cf0bd1df75,Барана Валентина Александровна,F,Endocrinologist,A,"Клиника «Медси», Волгоградский просп., д. 29",55.716095,37.699811,"{""tuesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""13:00""}}",9.2,94.13,+7(952)519-71-57,barana.va00f@yandex.ru
518d33bc-9974-44c6-9480-73e4c8f911af,Сидора Галина Михайловна,F,Gastroenterologist,C,"КДЦ №157, ул. Генерала Дорохова, д. 30",55.724499,37.505779,"{""monday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""18:00""}}",5.4,0.0,+7(922)938-86-20,sidora.g518d@gmail.com
90a887c7-e5f1-4474-8326-7e32a150b52c,Кузьмин Матвей Владимирович,M,Therapist,A,"МЦ «АльфаМед», Нахимовский просп., д. 11",55.866968,37.530768,"{""monday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""18:00""}}",8.1,97.7,+7(992)796-28-70,kuzmin.m90a8@gmail.com
608c46c2-6f01-4672-9a20-1d468daeb4ca,Петров Никита Борисович,M,Cardiologist,C,"МЦ «Он Клиник», Ломоносовский просп., д. 5",55.854624,37.743355,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}}",3.4,22.7,+7(981)427-57-38,petrov.n608c@gmail.com
a5126dc4-0c4e-42d4-8eea-45911918a60b,Зайцев Евгений Олегович,M,Therapist,A,"Городская поликлиника №74, филиал 2, ул. Академика Янгеля, д. 16",55.683252,37.512164,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""18:00""}}",9.0,69.12,+7(976)444-21-75,zaytsev.ea512@yandex.ru
7c37ee5a-67d9-4952-95e5-11bcee12bec0,Беляев Егор Александрович,M,Neurologist,C,"Поликлиника при ГКБ №48, ул. Сретенка, д. 47",55.702805,37.534473,"{""monday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",3.3,28.44,+7(922)438-68-98,belyaev.e7c37@gmail.com
f14ac323-0d9c-48b3-9be4-f8e604a0bed3,Титов Иван Евгеньевич,M,Endocrinologist,C,"МЦ «СМ-Клиника», Ленинградский просп., д. 38",55.777612,37.702828,"{""monday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""saturday"": {""start"": ""07:00"", ""end"": ""14:00""}}",3.8,43.28,+7(989)673-21-20,titov.if14a@rambler.ru
046cc905-1457-4f1b-a896-37f1372e5922,Гуса Людмила Михайловна,F,Neurologist,B,"КДЦ №95, ул. Большая Ордынка, д. 103",55.855781,37.587697,"{""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""18:00""}}",5.2,76.19,+7(975)842-48-36,gusa.l046c@gmail.com
d222c784-e765-4ef3-9f32-6b15ee47c5bc,Гуса Полина Олеговна,F,Neurologist,B,"МЦ «Он Клиник», ул. Косыгина, д. 79",55.648943,37.712384,"{""monday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""19:00""}}",5.9,60.48,+7(976)803-59-19,gusa.pd222@mail.ru
9fe66433-df21-4a00-862c-c1d49c0ed72f,Новиков Илья Викторович,M,Urologist,C,"Многопрофильная клиника «Столица», ул. Люблинская, д. 87",55.702797,37.495613,"{""monday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""19:00""}}",2.3,24.59,+7(913)195-69-99,novikov.i9fe6@mail.ru
165a2a8a-db9c-46e5-a5c4-4fd06e0fd9e4,Фёдора Дарья Андреевна,F,Endocrinologist,B,"КДЦ №52, Ломоносовский просп., д. 110",55.832675,37.614179,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""saturday"": {""start"": ""07:00"", ""end"": ""13:00""}}",6.5,54.58,+7(987)126-32-31,fyodora.d165a@yandex.ru
8a2710da-9083-452d-9a0a-16be44f9de42,Кудрявцев Александр Михайлович,M,Therapist,C,"Городская поликлиника №142, филиал 2, Хорошёвское ш., д. 114",55.673389,37.56559,"{""monday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""saturday"": {""start"": ""14:00"", ""end"": ""20:00""}}",4.2,16.06,+7(936)690-91-13,kudryavtsev.a8a27@yandex.ru
14e8f3c7-dafc-45fe-9292-2a2e8ec13599,Ильин Денис Борисович,M,Therapist,A,"МЦ «АльфаМед», ул. Марксистская, д. 21",55.844533,37.445555,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}}",4.5,65.55,+7(996)314-35-86,ilin.d14e8@mail.ru
72982e4c-5135-447f-b9eb-80dfc94c441f,Морозов Дмитрий Евгеньевич,M,Therapist,C,"Клиника «Медси», ул. Маросейка, д. 80",55.765549,37.486898,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",2.6,21.98,+7(986)728-83-85,morozov.d7298@rambler.ru
d1f862e1-4221-40f0-ab37-3ff3c890e86f,Тита Елена Олеговна,F,Therapist,B,"КДЦ №119, ул. Щербаковская, д. 78",55.844524,37.679626,"{""monday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""13:00"", ""end"": ""20:00""}}",7.7,51.84,+7(917)866-50-23,tita.ed1f8@rambler.ru
38396421-91ef-42b9-afb0-4222fd6c0d8a,Павлов Никита Борисович,M,Gastroenterologist,A,"Городская поликлиника №41, филиал 4, ул. Земляной Вал, д. 60",55.684732,37.550241,"{""monday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""20:00""}}",7.0,97.05,+7(957)982-77-65,pavlov.n3839@mail.ru
3671d61b-523a-41a3-bd4b-9b0125ccafc7,Ильин Андрей Борисович,M,Therapist,B,"Поликлиника при ГКБ №94, ул. Садовая-Кудринская, д. 7",55.747897,37.771311,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}}",5.9,47.38,+7(951)738-47-25,ilin.a3671@gmail.com
f80d7eca-01c9-4e77-9693-7b68b9dd0790,Голубев Тимофей Владимирович,M,Therapist,A,"Городская поликлиника №36, ул. Академика Королёва, д. 67",55.732297,37.647093,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""14:00""}}",5.9,75.19,+7(958)805-32-67,golubev.tf80d@gmail.com
2fc28bca-c489-4866-ab25-993192ba73b0,Кузьмин Кирилл Евгеньевич,M,Neurologist,A,"Многопрофильная клиника «Столица», ул. 1905 года, д. 62",55.781822,37.39682,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",9.5,79.86,+7(947)620-58-72,kuzmin.k2fc2@gmail.com
fc0387f3-3450-4684-8f28-70877e62afbe,Зайца Галина Олеговна,F,Endocrinologist,C,"Многопрофильная клиника «Столица», Ломоносовский просп., д. 67",55.784919,37.790892,"{""monday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""saturday"": {""start"": ""12:00"", ""end"": ""18:00""}}",3.6,18.69,+7(972)463-92-52,zaytsa.gfc03@gmail.com
9521d7e0-c2ff-4676-a9d2-d47df0b79e65,Богдана Юлия Викторовна,F,Therapist,A,"МЦ «СМ-Клиника», ул. Академика Королёва, д. 45",55.739906,37.730239,"{""monday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""12:00"", ""end"": ""19:00""}}",7.7,101.14,+7(965)485-80-64,bogdana.yu9521@rambler.ru
72c1156f-740d-46bf-bc87-0ca422c30468,Кузьмина Ирина Андреевна,F,Endocrinologist,B,"МЦ «АльфаМед», Ломоносовский просп., д. 14",55.791047,37.499806,"{""monday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""14:00""}}",3.3,18.21,+7(995)629-64-38,kuzmina.i72c1@rambler.ru
4b16047e-3bb8-49f7-b6e0-e810350f3b96,Голуба Юлия Михайловна,F,Therapist,B,"Городская поликлиника №23, филиал 5, Комсомольский просп., д. 69",55.748076,37.677963,"{""monday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}}",8.9,72.12,+7(918)615-41-60,goluba.yu4b16@mail.ru
c2c7db76-1fc5-420d-8e77-1f4dcc37175c,Беляа Дарья Евгеньевна,F,Endocrinologist,B,"Медицинский центр «Здоровье», Авиамоторная ул., д. 35",55.658394,37.569009,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""17:00""}}",5.4,62.38,+7(932)808-40-59,belyaa.dc2c7@mail.ru
b55a760e-5a66-462c-bc22-802777f33de0,Васильев Иван Михайлович,M,Cardiologist,B,"Поликлиника при ГКБ №61, ул. Большая Ордынка, д. 43",55.766738,37.609008,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}}",10.0,54.46,+7(982)763-60-89,vasilev.ib55a@yandex.ru
2841c04e-78b6-46d1-b9ec-47cc1b2ce93f,Васильев Иван Сергеевич,M,Rheumatologist,B,"МЦ «Он Клиник», ул. Академика Королёва, д. 97",55.618401,37.688273,"{""monday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""14:00""}}",4.7,34.41,+7(932)383-56-85,vasilev.i2841@rambler.ru
